HGNC ID	Status	Approved symbol	Approved name	Ensembl gene ID	NCBI gene ID	Chromosome
HGNC:37367	Approved	VN1R47P	vomeronasal 1 receptor 47 pseudogene		100312797	9
HGNC:37368	Approved	VN1R48P	vomeronasal 1 receptor 48 pseudogene	ENSG00000237487	100312798	9
HGNC:37369	Approved	VN1R49P	vomeronasal 1 receptor 49 pseudogene		100312799	9
HGNC:37371	Approved	VN1R51P	vomeronasal 1 receptor 51 pseudogene	ENSG00000228038	100312801	9
HGNC:37372	Approved	VN1R52P	vomeronasal 1 receptor 52 pseudogene		100312802	9
HGNC:37373	Approved	VN1R53P	vomeronasal 1 receptor 53 pseudogene	ENSG00000236313	100312806	10
HGNC:37374	Approved	VN1R54P	vomeronasal 1 receptor 54 pseudogene	ENSG00000232109	100312807	10
HGNC:37375	Approved	VN1R55P	vomeronasal 1 receptor 55 pseudogene		100312808	10
HGNC:37376	Approved	VN1R56P	vomeronasal 1 receptor 56 pseudogene		100312774	11
HGNC:37377	Approved	VN1R57P	vomeronasal 1 receptor 57 pseudogene		100312809	12
HGNC:37378	Approved	VN1R58P	vomeronasal 1 receptor 58 pseudogene		100312810	13
HGNC:37379	Approved	VN1R59P	vomeronasal 1 receptor 59 pseudogene		100312811	14
HGNC:37380	Approved	VN1R60P	vomeronasal 1 receptor 60 pseudogene		100312812	15
HGNC:37381	Approved	VN1R61P	vomeronasal 1 receptor 61 pseudogene		100312813	15
HGNC:37382	Approved	VN1R62P	vomeronasal 1 receptor 62 pseudogene		100312814	15
HGNC:37383	Approved	VN1R63P	vomeronasal 1 receptor 63 pseudogene		100312815	15
HGNC:37384	Approved	VN1R64P	vomeronasal 1 receptor 64 pseudogene	ENSG00000213547	730196	16
HGNC:37385	Approved	VN1R65P	vomeronasal 1 receptor 65 pseudogene	ENSG00000260883	100128384	16
HGNC:37386	Approved	VN1R66P	vomeronasal 1 receptor 66 pseudogene	ENSG00000237185	100129315	16
HGNC:37387	Approved	VN1R67P	vomeronasal 1 receptor 67 pseudogene	ENSG00000260722	100131118	16
HGNC:37389	Approved	VN1R68P	vomeronasal 1 receptor 68 pseudogene	ENSG00000259979	100131688	16
HGNC:37390	Approved	VN1R69P	vomeronasal 1 receptor 69 pseudogene	ENSG00000260724	100312816	16
HGNC:37391	Approved	VN1R70P	vomeronasal 1 receptor 70 pseudogene	ENSG00000261515	100130059	16
HGNC:37392	Approved	VN1R71P	vomeronasal 1 receptor 71 pseudogene	ENSG00000264837	100312817	17
HGNC:37393	Approved	VN1R72P	vomeronasal 1 receptor 72 pseudogene		100312853	17
HGNC:37394	Approved	VN1R73P	vomeronasal 1 receptor 73 pseudogene		100312818	18
HGNC:37395	Approved	VN1R74P	vomeronasal 1 receptor 74 pseudogene	ENSG00000273732	100312819	18
HGNC:37396	Approved	VN1R75P	vomeronasal 1 receptor 75 pseudogene		100312820	18
HGNC:37397	Approved	VN1R76P	vomeronasal 1 receptor 76 pseudogene	ENSG00000273762	100312821	18
HGNC:37398	Approved	VN1R77P	vomeronasal 1 receptor 77 pseudogene		100312822	19
HGNC:37399	Approved	VN1R78P	vomeronasal 1 receptor 78 pseudogene	ENSG00000268272	100312823	19
HGNC:37400	Approved	VN1R79P	vomeronasal 1 receptor 79 pseudogene	ENSG00000269885	100312824	19
HGNC:37329	Approved	VN1R80P	vomeronasal 1 receptor 80 pseudogene	ENSG00000268598	100312825	19
HGNC:37401	Approved	VN1R81P	vomeronasal 1 receptor 81 pseudogene	ENSG00000268357	100312826	19
HGNC:37402	Approved	VN1R82P	vomeronasal 1 receptor 82 pseudogene	ENSG00000268995	100312827	19
HGNC:37403	Approved	VN1R83P	vomeronasal 1 receptor 83 pseudogene	ENSG00000268521	100312828	19
HGNC:37404	Approved	VN1R84P	vomeronasal 1 receptor 84 pseudogene	ENSG00000268117	100312829	19
HGNC:37405	Approved	VN1R85P	vomeronasal 1 receptor 85 pseudogene	ENSG00000269345	100312830	19
HGNC:37406	Approved	VN1R86P	vomeronasal 1 receptor 86 pseudogene		100312831	19
HGNC:37407	Approved	VN1R87P	vomeronasal 1 receptor 87 pseudogene	ENSG00000268789	100312832	19
HGNC:37408	Approved	VN1R88P	vomeronasal 1 receptor 88 pseudogene	ENSG00000268541	100312833	19
HGNC:37409	Approved	VN1R89P	vomeronasal 1 receptor 89 pseudogene		100312834	19
HGNC:37410	Approved	VN1R90P	vomeronasal 1 receptor 90 pseudogene	ENSG00000268794	100312835	19
HGNC:37411	Approved	VN1R91P	vomeronasal 1 receptor 91 pseudogene	ENSG00000268148	100312836	19
HGNC:37412	Approved	VN1R92P	vomeronasal 1 receptor 92 pseudogene	ENSG00000268908	100312837	19
HGNC:37413	Approved	VN1R93P	vomeronasal 1 receptor 93 pseudogene	ENSG00000269320	100312838	19
HGNC:37414	Approved	VN1R94P	vomeronasal 1 receptor 94 pseudogene		100312839	19
HGNC:37415	Approved	VN1R95P	vomeronasal 1 receptor 95 pseudogene		100131141	19
HGNC:37416	Approved	VN1R96P	vomeronasal 1 receptor 96 pseudogene	ENSG00000230086	100127969	19
HGNC:37417	Approved	VN1R97P	vomeronasal 1 receptor 97 pseudogene		100312840	19
HGNC:37418	Approved	VN1R98P	vomeronasal 1 receptor 98 pseudogene		100312841	19
HGNC:37419	Approved	VN1R99P	vomeronasal 1 receptor 99 pseudogene		100312842	19
HGNC:37420	Approved	VN1R100P	vomeronasal 1 receptor 100 pseudogene		100312846	19
HGNC:37424	Approved	VN1R101P	vomeronasal 1 receptor 101 pseudogene		729885	19
HGNC:37425	Approved	VN1R102P	vomeronasal 1 receptor 102 pseudogene		100312847	19
HGNC:37426	Approved	VN1R103P	vomeronasal 1 receptor 103 pseudogene		730066	19
HGNC:37427	Approved	VN1R104P	vomeronasal 1 receptor 104 pseudogene	ENSG00000249654	100288195	19
HGNC:37428	Approved	VN1R105P	vomeronasal 1 receptor 105 pseudogene	ENSG00000242856	100288264	19
HGNC:37429	Approved	VN1R106P	vomeronasal 1 receptor 106 pseudogene		100312848	19
HGNC:37431	Approved	VN1R107P	vomeronasal 1 receptor 107 pseudogene	ENSG00000268545	100312849	19
HGNC:37432	Approved	VN1R108P	vomeronasal 1 receptor 108 pseudogene	ENSG00000230772	100312850	20
HGNC:37434	Approved	VN1R109P	vomeronasal 1 receptor 109 pseudogene		100312851	21
HGNC:37438	Approved	VN1R110P	vomeronasal 1 receptor 110 pseudogene	ENSG00000231725	100312803	X
HGNC:37332	Approved	VN1R111P	vomeronasal 1 receptor 111 pseudogene		100312852	13
HGNC:37437	Approved	VN1R112P	vomeronasal 1 receptor 112 pseudogene		100312854	22
HGNC:30344	Approved	VN2R1P	vomeronasal 2 receptor 1 pseudogene	ENSG00000174930	344760	3
HGNC:33208	Approved	VN2R2P	vomeronasal 2 receptor 2 pseudogene		100033391	5
HGNC:33209	Approved	VN2R3P	vomeronasal 2 receptor 3, pseudogene	ENSG00000234680	100033392	9
HGNC:33212	Approved	VN2R6P	vomeronasal 2 receptor 6 pseudogene		100033395	9
HGNC:33213	Approved	VN2R7P	vomeronasal 2 receptor 7 pseudogene		100033396	9
HGNC:33215	Approved	VN2R9P	vomeronasal 2 receptor 9, pseudogene	ENSG00000236541	648315	11
HGNC:33216	Approved	VN2R10P	vomeronasal 2 receptor 10, pseudogene	ENSG00000226348	100033398	16
HGNC:33217	Approved	VN2R11P	vomeronasal 2 receptor 11 pseudogene		100033399	19
HGNC:33218	Approved	VN2R12P	vomeronasal 2 receptor 12 pseudogene		100033400	19
HGNC:33219	Approved	VN2R13P	vomeronasal 2 receptor 13 pseudogene		100033401	19
HGNC:33220	Approved	VN2R14P	vomeronasal 2 receptor 14 pseudogene		100033402	19
HGNC:33221	Approved	VN2R15P	vomeronasal 2 receptor 15 pseudogene		100033403	19
HGNC:33222	Approved	VN2R16P	vomeronasal 2 receptor 16 pseudogene		100033404	19
HGNC:33223	Approved	VN2R17P	vomeronasal 2 receptor 17, pseudogene	ENSG00000213014	649186	19
HGNC:33224	Approved	VN2R18P	vomeronasal 2 receptor 18 pseudogene		100033406	19
HGNC:33225	Approved	VN2R19P	vomeronasal 2 receptor 19, pseudogene	ENSG00000235974	100033407	19
HGNC:33226	Approved	VN2R20P	vomeronasal 2 receptor 20 pseudogene		100033408	21
HGNC:33938	Approved	VN2R21P	vomeronasal 2 receptor 21 pseudogene		100127050	19
HGNC:12705	Approved	VNN1	vanin 1	ENSG00000112299	8876	6
HGNC:12706	Approved	VNN2	vanin 2	ENSG00000112303	8875	6
HGNC:40611	Entry Withdrawn	VNN2-AS1	entry withdrawn			NA
HGNC:16431	Approved	VNN3	vanin 3	ENSG00000093134	55350	6
HGNC:34518	Approved	VOPP1	VOPP1 WW domain binding protein	ENSG00000154978	81552	7
HGNC:12709	Approved	VPREB1	V-set pre-B cell surrogate light chain 1	ENSG00000169575	7441	22
HGNC:12710	Approved	VPREB3	V-set pre-B cell surrogate light chain 3	ENSG00000128218	29802	22
HGNC:13488	Approved	VPS4A	vacuolar protein sorting 4 homolog A	ENSG00000132612	27183	16
HGNC:10895	Approved	VPS4B	vacuolar protein sorting 4 homolog B	ENSG00000119541	9525	18
HGNC:29122	Approved	VPS8	VPS8 subunit of CORVET complex	ENSG00000156931	23355	3
HGNC:13526	Approved	VPS9D1	VPS9 domain containing 1	ENSG00000075399	9605	16
HGNC:48915	Approved	VPS9D1-AS1	VPS9D1 antisense RNA 1	ENSG00000261373	100128881	16
HGNC:14583	Approved	VPS11	VPS11 core subunit of CORVET and HOPS complexes	ENSG00000160695	55823	11
HGNC:1908	Approved	VPS13A	vacuolar protein sorting 13 homolog A	ENSG00000197969	23230	9
HGNC:44167	Approved	VPS13A-AS1	VPS13A antisense RNA 1	ENSG00000232998	100286938	9
HGNC:2183	Approved	VPS13B	vacuolar protein sorting 13 homolog B	ENSG00000132549	157680	8
HGNC:23594	Approved	VPS13C	vacuolar protein sorting 13 homolog C	ENSG00000129003	54832	15
HGNC:23595	Approved	VPS13D	vacuolar protein sorting 13 homolog D	ENSG00000048707	55187	1
HGNC:14584	Approved	VPS16	VPS16 core subunit of CORVET and HOPS complexes	ENSG00000215305	64601	20
HGNC:15972	Approved	VPS18	VPS18 core subunit of CORVET and HOPS complexes	ENSG00000104142	57617	15
HGNC:28122	Approved	VPS25	vacuolar protein sorting 25 homolog	ENSG00000131475	84313	17
HGNC:44250	Approved	VPS25P1	VPS25 pseudogene 1	ENSG00000226755	441899	1
HGNC:12711	Approved	VPS26A	VPS26, retromer complex component A	ENSG00000122958	9559	10
HGNC:44611	Approved	VPS26AP1	VPS26A pseudogene 1	ENSG00000240375	100421731	3
HGNC:28119	Approved	VPS26B	VPS26, retromer complex component B	ENSG00000151502	112936	11
HGNC:44612	Approved	VPS26BP1	VPS26B pseudogene 1	ENSG00000224895	100421729	3
HGNC:3044	Approved	VPS26C	VPS26 endosomal protein sorting factor C	ENSG00000157538	10311	21
HGNC:18178	Approved	VPS28	VPS28 subunit of ESCRT-I	ENSG00000160948	51160	8
HGNC:14340	Approved	VPS29	VPS29 retromer complex component	ENSG00000111237	51699	12
HGNC:18179	Approved	VPS33A	VPS33A core subunit of CORVET and HOPS complexes	ENSG00000139719	65082	12
HGNC:12712	Approved	VPS33B	VPS33B late endosome and lysosome associated	ENSG00000184056	26276	15
HGNC:51413	Approved	VPS33B-DT	VPS33B divergent transcript	ENSG00000214432	101926911	15
HGNC:13487	Approved	VPS35	VPS35 retromer complex component	ENSG00000069329	55737	16
HGNC:24641	Approved	VPS35L	VPS35 endosomal protein sorting factor like	ENSG00000103544	57020	16
HGNC:51805	Approved	VPS35P1	VPS35 pseudogene 1	ENSG00000260809	100422055	16
HGNC:20312	Approved	VPS36	vacuolar protein sorting 36 homolog	ENSG00000136100	51028	13
HGNC:24928	Approved	VPS37A	VPS37A subunit of ESCRT-I	ENSG00000155975	137492	8
HGNC:25754	Approved	VPS37B	VPS37B subunit of ESCRT-I	ENSG00000139722	79720	12
HGNC:26097	Approved	VPS37C	VPS37C subunit of ESCRT-I	ENSG00000167987	55048	11
HGNC:18287	Approved	VPS37D	VPS37D subunit of ESCRT-I	ENSG00000176428	155382	7
HGNC:20593	Approved	VPS39	VPS39 subunit of HOPS complex	ENSG00000166887	23339	15
HGNC:12713	Approved	VPS41	VPS41 subunit of HOPS complex	ENSG00000006715	27072	7
HGNC:14579	Approved	VPS45	vacuolar protein sorting 45 homolog	ENSG00000136631	11311	1
HGNC:25956	Approved	VPS50	VPS50 subunit of EARP/GARPII complex	ENSG00000004766	55610	7
HGNC:1172	Approved	VPS51	VPS51 subunit of GARP complex	ENSG00000149823	738	11
HGNC:10518	Approved	VPS52	VPS52 subunit of GARP complex	ENSG00000223501	6293	6
HGNC:25608	Approved	VPS53	VPS53 subunit of GARP complex	ENSG00000141252	55275	17
HGNC:18652	Approved	VPS54	VPS54 subunit of GARP complex	ENSG00000143952	51542	2
HGNC:11644	Approved	VPS72	vacuolar protein sorting 72 homolog	ENSG00000163159	6944	1
HGNC:12718	Approved	VRK1	VRK serine/threonine kinase 1	ENSG00000100749	7443	14
HGNC:12719	Approved	VRK2	VRK serine/threonine kinase 2	ENSG00000028116	7444	2
HGNC:18996	Approved	VRK3	VRK serine/threonine kinase 3	ENSG00000105053	51231	19
HGNC:23021	Entry Withdrawn	VRK3P1	entry withdrawn			NA
HGNC:20223	Approved	VRTN	vertebrae development associated	ENSG00000133980	55237	14
HGNC:28675	Approved	VSIG1	V-set and immunoglobulin domain containing 1	ENSG00000101842	340547	X
HGNC:17149	Approved	VSIG2	V-set and immunoglobulin domain containing 2	ENSG00000019102	23584	11
HGNC:17032	Approved	VSIG4	V-set and immunoglobulin domain containing 4	ENSG00000155659	11326	X
HGNC:32063	Approved	VSIG8	V-set and immunoglobulin domain containing 8	ENSG00000243284	391123	1
HGNC:26078	Approved	VSIG10	V-set and immunoglobulin domain containing 10	ENSG00000176834	54621	12
HGNC:27111	Approved	VSIG10L	V-set and immunoglobulin domain containing 10 like	ENSG00000186806	147645	19
HGNC:27879	Approved	VSIG10L2	V-set and immunoglobulin domain containing 10 like 2	ENSG00000283703	338667	11
HGNC:30085	Approved	VSIR	V-set immunoregulatory receptor	ENSG00000107738	64115	10
HGNC:12722	Approved	VSNL1	visinin like 1	ENSG00000163032	7447	2
HGNC:29455	Approved	VSTM1	V-set and transmembrane domain containing 1	ENSG00000189068	284415	19
HGNC:28499	Approved	VSTM2A	V-set and transmembrane domain containing 2A	ENSG00000170419	222008	7
HGNC:50770	Approved	VSTM2A-OT1	VSTM2A overlapping transcript 1	ENSG00000224223	285878	7
HGNC:33595	Approved	VSTM2B	V-set and transmembrane domain containing 2B	ENSG00000187135	342865	19
HGNC:16096	Approved	VSTM2L	V-set and transmembrane domain containing 2 like	ENSG00000132821	128434	20
HGNC:26470	Approved	VSTM4	V-set and transmembrane domain containing 4	ENSG00000165633	196740	10
HGNC:34443	Approved	VSTM5	V-set and transmembrane domain containing 5	ENSG00000214376	387804	11
HGNC:12723	Approved	VSX1	visual system homeobox 1	ENSG00000100987	30813	20
HGNC:1975	Approved	VSX2	visual system homeobox 2	ENSG00000119614	338917	14
HGNC:20954	Approved	VTA1	vesicle trafficking 1	ENSG00000009844	51534	6
HGNC:50483	Approved	VTA1P1	vesicle trafficking 1 pseudogene 1	ENSG00000224999	106481708	6
HGNC:50484	Approved	VTA1P2	vesicle trafficking 1 pseudogene 2	ENSG00000253401	100128412	8
HGNC:28873	Approved	VTCN1	V-set domain containing T cell activation inhibitor 1	ENSG00000134258	79679	1
HGNC:17792	Approved	VTI1A	vesicle transport through interaction with t-SNAREs 1A	ENSG00000151532	143187	10
HGNC:17793	Approved	VTI1B	vesicle transport through interaction with t-SNAREs 1B	ENSG00000100568	10490	14
HGNC:43727	Approved	VTI1BP1	vesicle transport through interaction with t-SNAREs 1B pseudogene 1	ENSG00000243974	391559	3
HGNC:43728	Approved	VTI1BP2	vesicle transport through interaction with t-SNAREs 1B pseudogene 2	ENSG00000213434	389246	4
HGNC:43729	Approved	VTI1BP3	vesicle transport through interaction with t-SNAREs 1B pseudogene 3	ENSG00000258074	100127976	12
HGNC:43730	Approved	VTI1BP4	vesicle transport through interaction with t-SNAREs 1B pseudogene 4	ENSG00000227759	100422540	9
HGNC:12724	Approved	VTN	vitronectin	ENSG00000109072	7448	17
HGNC:12654	Approved	VTRNA1-1	vault RNA 1-1	ENSG00000199990	56664	5
HGNC:12655	Approved	VTRNA1-2	vault RNA 1-2	ENSG00000202111	56663	5
HGNC:12656	Approved	VTRNA1-3	vault RNA 1-3	ENSG00000202515	56662	5
HGNC:37054	Approved	VTRNA2-1	vault RNA 2-1	ENSG00000270123	100126299	5
HGNC:46889	Approved	VTRNA2-2P	vault RNA 2-2, pseudogene	ENSG00000251900	106479538	2
HGNC:23027	Approved	VTRNA3-1P	vault RNA 3-1, pseudogene	ENSG00000199422	100144435	X
HGNC:30910	Approved	VWA1	von Willebrand factor A domain containing 1	ENSG00000179403	64856	1
HGNC:24709	Approved	VWA2	von Willebrand factor A domain containing 2	ENSG00000165816	340706	10
HGNC:27088	Approved	VWA3A	von Willebrand factor A domain containing 3A	ENSG00000175267	146177	16
HGNC:28385	Approved	VWA3B	von Willebrand factor A domain containing 3B	ENSG00000168658	200403	2
HGNC:6658	Approved	VWA5A	von Willebrand factor A domain containing 5A	ENSG00000110002	4013	11
HGNC:26538	Approved	VWA5B1	von Willebrand factor A domain containing 5B1	ENSG00000158816	127731	1
HGNC:25144	Approved	VWA5B2	von Willebrand factor A domain containing 5B2	ENSG00000145198	90113	3
HGNC:13939	Approved	VWA7	von Willebrand factor A domain containing 7	ENSG00000204396	80737	6
HGNC:29071	Approved	VWA8	von Willebrand factor A domain containing 8	ENSG00000102763	23078	13
HGNC:44270	Approved	VWA8-AS1	VWA8 antisense RNA 1 (head to head)	ENSG00000278338	100507240	13
HGNC:44271	Approved	VWA8P1	von Willebrand factor A domain containing 8 pseudogene 1	ENSG00000250289	106480787	5
HGNC:30200	Approved	VWC2	von Willebrand factor C domain containing 2	ENSG00000188730	375567	7
HGNC:37203	Approved	VWC2L	von Willebrand factor C domain containing 2 like	ENSG00000174453	402117	2
HGNC:41508	Approved	VWC2L-IT1	VWC2L intronic transcript 1	ENSG00000224257	100885780	2
HGNC:26487	Approved	VWCE	von Willebrand factor C and EGF domains	ENSG00000167992	220001	11
HGNC:21897	Approved	VWDE	von Willebrand factor D and EGF domains	ENSG00000146530	221806	7
HGNC:12726	Approved	VWF	von Willebrand factor	ENSG00000110799	7450	12
HGNC:12727	Approved	VWFP1	von Willebrand factor pseudogene 1	ENSG00000241717	7451	22
HGNC:28498	Approved	VXN	vexin	ENSG00000169085	254778	8
HGNC:17327	Approved	WAC	WW domain containing adaptor with coiled-coil	ENSG00000095787	51322	10
HGNC:27347	Approved	WAC-AS1	WAC antisense RNA 1 (head to head)	ENSG00000254635	220906	10
HGNC:23293	Approved	WAPL	WAPL cohesin release factor	ENSG00000062650	23063	10
HGNC:12729	Approved	WARS	tryptophanyl-tRNA synthetase	ENSG00000140105	7453	14
HGNC:12730	Approved	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial	ENSG00000116874	10352	1
HGNC:40612	Approved	WARS2-AS1	WARS2 antisense RNA 1	ENSG00000231365	101929147	1
HGNC:41393	Approved	WARS2-IT1	WARS2 intronic transcript 1	ENSG00000224238	104472716	1
HGNC:45116	Approved	WARS2P1	tryptophanyl tRNA synthetase 2 pseudogene 1	ENSG00000227209	100421633	10
HGNC:50482	Approved	WARSP1	tryptophanyl-tRNA synthetase pseudogene 1	ENSG00000225802	341112	11
HGNC:12731	Approved	WAS	WASP actin nucleation promoting factor	ENSG00000015285	7454	X
HGNC:12732	Approved	WASF1	WASP family member 1	ENSG00000112290	8936	6
HGNC:51533	Approved	WASF1P1	WASF1 pseudogene 1	ENSG00000227597	100131624	2
HGNC:12733	Approved	WASF2	WASP family member 2	ENSG00000158195	10163	1
HGNC:12734	Approved	WASF3	WASP family member 3	ENSG00000132970	10810	13
HGNC:39841	Approved	WASF3-AS1	WASF3 antisense RNA 1	ENSG00000237001	100874061	13
HGNC:20801	Approved	WASF4P	WASP family member 4, pseudogene	ENSG00000188459	644739	X
HGNC:21665	Approved	WASF5P	WASP family member 5, pseudogene	ENSG00000231402	387122	6
HGNC:33145	Approved	WASH2P	WASP family homolog 2, pseudogene	ENSG00000146556	375260	2
HGNC:24362	Approved	WASH3P	WASP family homolog 3, pseudogene	ENSG00000185596	374666	15
HGNC:14126	Approved	WASH4P	WASP family homolog 4, pseudogene	ENSG00000234769	374677	16
HGNC:33884	Approved	WASH5P	WASP family homolog 5, pseudogene	ENSG00000282458	375690	19
HGNC:31685	Approved	WASH6P	WASP family homolog 6, pseudogene	ENSG00000182484	653440	X and Y
HGNC:38034	Approved	WASH7P	WASP family homolog 7, pseudogene	ENSG00000227232	653635	1
HGNC:53913	Approved	WASH8P	WAS protein family homolog 8, pseudogene	ENSG00000226210	100288778	12
HGNC:53981	Approved	WASH9P	WAS protein family homolog 9, pseudogene	ENSG00000279457	102723897	1
HGNC:24361	Approved	WASHC1	WASH complex subunit 1	ENSG00000181404	100287171	9
HGNC:23416	Approved	WASHC2A	WASH complex subunit 2A	ENSG00000099290	387680	10
HGNC:23414	Approved	WASHC2C	WASH complex subunit 2C	ENSG00000172661	253725	10
HGNC:23418	Approved	WASHC2D	WASH complex subunit 2D		653450	10
HGNC:24256	Approved	WASHC3	WASH complex subunit 3	ENSG00000120860	51019	12
HGNC:29174	Approved	WASHC4	WASH complex subunit 4	ENSG00000136051	23325	12
HGNC:28984	Approved	WASHC5	WASH complex subunit 5	ENSG00000164961	9897	8
HGNC:43440	Approved	WASHC5-AS1	WASHC5 antisense RNA 1	ENSG00000253167	106479020	8
HGNC:38513	Approved	WASIR1	WASH and IL9R antisense RNA 1	ENSG00000185203	100128260	X and Y
HGNC:38609	Approved	WASIR2	WASH and IL9R antisense RNA 2	ENSG00000231439	100132169	16
HGNC:12735	Approved	WASL	WASP like actin nucleation promoting factor	ENSG00000106299	8976	7
HGNC:12737	Approved	WBP1	WW domain binding protein 1	ENSG00000239779	23559	2
HGNC:23510	Approved	WBP1L	WW domain binding protein 1 like	ENSG00000166272	54838	10
HGNC:43948	Approved	WBP1LP1	WBP1L pseudogene 1	ENSG00000243661	106479029	7
HGNC:43949	Approved	WBP1LP2	WBP1L pseudogene 2	ENSG00000250474	100506330	7
